id;spkts;dpkts;sbytes;dbytes;sttl;dttl;sloss;dloss;swin;stcpb;dtcpb;dwin;tcprtt;synack;ackdat;smean;dmean;trans_depth;response_body_len;ct_srv_src;ct_state_ttl;ct_dst_ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;is_ftp_login;ct_ftp_cmd;ct_flw_http_mthd;ct_src_ltm;ct_srv_dst;is_sm_ips_ports;target
932;20;0;1280;0;254;0;0;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;1
933;10;8;564;354;254;252;2;1;255;3489090648;1204992384;255;0.283474;0.125941;0.157533;56;44;0;0;5;1;2;1;1;2;0;0;0;2;2;0;1
934;20;0;1280;0;254;0;0;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;1
935;12;10;1110;842;254;252;3;2;255;2020125317;413687058;255;0.243184;0.129489;0.113695;93;84;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
936;2;0;104;0;254;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;1
937;28;114;1594;140315;62;252;2;54;255;2349318986;603338388;255;0.25858;0.135819;0.122761;57;1231;1;67584;1;1;1;1;1;1;0;0;1;1;1;0;1
938;2;0;104;0;254;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;1
939;10;8;564;354;254;252;2;1;255;3160152719;1490713255;255;0.210979;0.10808;0.102899;56;44;0;0;2;1;1;1;1;1;0;0;0;2;1;0;1
940;10;8;764;354;254;252;2;1;255;2362014810;1728327790;255;0.168365;0.101893;0.066472;76;44;0;0;5;1;1;1;1;1;0;0;0;2;1;0;1
941;12;24;860;25496;62;252;2;10;255;609534298;3287691142;255;0.051632;0.005473;0.046159;72;1062;1;12026;3;1;1;1;1;1;0;0;1;1;1;0;1
942;16;8;12290;354;254;252;5;1;255;1191257891;2040524465;255;0.235568;0.140475;0.095093;768;44;1;0;2;1;2;2;1;2;0;0;1;2;2;0;1
943;10;10;852;1012;62;252;2;2;255;1040609373;2160288288;255;0.097392;0.046121;0.051271;85;101;1;49;3;1;2;2;1;2;0;0;1;2;3;0;1
944;62;306;2898;386188;62;252;6;151;255;327980335;1035740149;255;0.148242;0.061901;0.086341;47;1262;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
945;10;8;564;354;254;252;2;1;255;3596334607;4007490854;255;0.072083;0.017662;0.054421;56;44;0;0;2;1;1;1;1;2;0;0;0;1;1;0;1
946;20;0;1280;0;254;0;0;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
947;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
948;22;22;1186;1668;62;252;7;9;255;1433008002;2745761692;255;0.053878;0.007855;0.046023;54;76;0;0;1;1;2;1;1;2;1;1;0;2;1;0;1
949;10;8;564;354;254;252;2;1;255;3020499257;707249852;255;0.072714;0.025541;0.047173;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
950;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
951;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
952;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
953;16;6;10068;268;254;252;5;1;255;2121034926;2995610793;255;0.052739;0.00712;0.045619;629;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
954;80;426;3540;538175;62;252;7;211;255;3178045265;1998057185;255;0.06313;0.015039;0.048091;44;1263;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
955;2;0;776;0;254;0;0;0;0;0;0;0;0;0;0;388;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
956;2;0;776;0;254;0;0;0;0;0;0;0;0;0;0;388;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
957;10;6;732;268;254;252;2;1;255;3835905617;1947290997;255;0.071611;0.020513;0.051098;73;45;0;0;1;1;1;1;1;2;0;0;0;1;1;0;1
958;2;0;776;0;254;0;0;0;0;0;0;0;0;0;0;388;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
959;10;6;854;268;254;252;2;1;255;3209812060;202249649;255;0.016203;0.008683;0.00752;85;45;1;0;1;1;1;1;1;2;0;0;1;1;1;0;1
960;14;12;952;622;254;252;4;4;255;2742832799;2616156301;255;0.060958;0.049299;0.011659;68;52;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
961;26;20;9917;1756;62;252;10;8;255;1864365584;2671934988;255;0.025592;0.013511;0.012081;381;88;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
962;10;16;808;9588;62;252;2;5;255;3408202558;2919654102;255;0.096833;0.050339;0.046494;81;599;1;4233;2;1;1;1;1;2;0;0;1;1;2;0;1
963;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
964;10;8;564;354;254;252;2;1;255;3326013670;1134801496;255;0.058515;0.012986;0.045529;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
965;10;8;880;2208;62;252;2;2;255;584122640;696689417;255;0.066344;0.019322;0.047022;88;276;1;676;1;1;1;1;1;1;0;0;1;1;1;0;1
966;2;0;132;0;254;0;0;0;0;0;0;0;0;0;0;66;0;0;0;3;2;1;1;1;2;0;0;0;1;2;0;1
967;22;22;1154;1644;62;252;7;9;255;3223780677;773493501;255;0.058388;0.012519;0.045869;52;75;0;0;1;1;2;1;1;2;1;1;0;2;1;0;1
968;32;30;6622;9490;254;252;13;13;255;3454359009;1860058805;255;0.050325;0.006387;0.043938;207;316;1;98;1;1;1;1;1;1;0;0;1;1;1;0;1
969;32;30;6622;9490;254;252;13;13;255;3454359009;1860058805;255;0.050325;0.006387;0.043938;207;316;1;98;1;1;1;1;1;1;0;0;1;1;1;0;1
970;8;10;364;4382;62;252;1;3;255;3076326256;3555944110;255;0.094096;0.047797;0.046299;46;438;0;0;1;1;2;1;1;2;0;0;0;2;1;0;1
971;4;4;2304;2304;62;252;0;0;0;0;0;0;0;0;0;576;576;0;0;2;3;2;2;2;2;0;0;0;2;2;0;1
972;114;656;4986;856582;62;252;7;326;255;3036907773;1944503193;255;0.064503;0.015882;0.048621;44;1306;0;0;1;1;2;1;1;1;0;0;0;1;1;0;1
973;10;6;920;268;254;252;2;1;255;1886456946;1657993246;255;0.059183;0.014107;0.045076;92;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
974;10;6;720;268;254;252;2;1;255;3705234914;2036408698;255;0.05172;0.00653;0.04519;72;45;0;0;2;1;1;1;1;2;0;0;0;1;2;0;1
975;10;8;564;354;254;252;2;1;255;1998008530;3987164094;255;0.056703;0.048602;0.008101;56;44;0;0;2;1;1;1;1;2;0;0;0;1;2;0;1
976;790;136;1024208;6708;62;252;391;8;255;883384953;3273828100;255;0.05341;0.006505;0.046905;1296;49;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
977;22;24;1072;1842;254;252;7;10;255;651396820;3089787507;255;0.050497;0.006138;0.044359;49;77;0;0;1;1;2;1;1;2;1;1;0;2;1;0;1
978;12;6;4406;268;254;252;3;1;255;2435945172;361616697;255;0.052078;0.006873;0.045205;367;45;1;0;2;1;1;1;1;1;0;0;1;1;1;0;1
979;18;0;2858;0;254;0;0;0;0;0;0;0;0;0;0;159;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
980;8;18;364;16744;254;252;1;7;255;2758146903;2901687447;255;0.024292;0.013741;0.010551;46;930;0;0;1;1;2;1;1;2;0;0;0;2;1;0;1
981;24;20;4675;1832;62;252;9;8;255;375616569;731746683;255;0.05726;0.006817;0.050443;195;92;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
982;10;6;610;268;254;252;2;1;255;3615051127;285844563;255;0.024792;0.012026;0.012766;61;45;0;0;1;1;2;1;1;2;0;0;0;2;1;0;1
983;22;22;1162;1638;62;252;7;9;255;2382194817;2425265788;255;0.051824;0.007008;0.044816;53;74;0;0;1;1;2;1;1;2;1;1;0;2;1;0;1
984;10;8;2428;1790;254;252;2;2;255;2632428187;362733670;255;0.115981;0.048707;0.067274;243;224;1;481;1;1;1;1;1;2;0;0;1;1;1;0;1
985;22;20;3173;1832;62;252;8;8;255;4237696269;1781738700;255;0.053625;0.007147;0.046478;144;92;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
986;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;3;2;1;1;1;1;0;0;0;2;1;0;1
987;12;6;6128;268;254;252;3;1;255;611784315;2215021678;255;0.109696;0.043508;0.066188;511;45;1;0;1;1;1;1;1;2;0;0;1;2;1;0;1
988;14;24;1990;24440;62;252;4;10;255;1384530099;2915225390;255;0.053773;0.007158;0.046615;142;1018;1;6869;2;1;1;1;1;1;0;0;1;1;1;0;1
989;2;0;906;0;254;0;0;0;0;0;0;0;0;0;0;453;0;0;0;37;2;11;10;1;37;0;0;0;10;37;0;1
990;10;10;1464;1058;62;252;2;2;255;3824293848;2151558420;255;0.093774;0.047851;0.045923;146;106;1;13;3;1;1;1;1;3;0;0;1;1;3;0;1
991;54;24;48363;1942;62;252;24;8;255;3001177616;2011696406;255;0.084144;0.036435;0.047709;896;81;0;0;1;1;1;1;1;1;0;0;0;5;1;0;1
992;2;0;256;0;254;0;0;0;0;0;0;0;0;0;0;128;0;0;0;2;2;1;1;1;1;0;0;0;1;1;0;1
993;14;12;782;678;254;252;4;4;255;3128621521;3532927725;255;0.084899;0.035567;0.049332;56;57;0;0;5;1;2;2;2;5;0;0;0;2;5;0;1
994;26;20;11478;1680;62;252;10;8;255;728439882;731044800;255;0.052583;0.005989;0.046594;441;84;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
995;10;8;564;354;254;252;2;1;255;3001216092;2780882767;255;0.078243;0.018438;0.059805;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
996;14;14;784;764;254;252;4;4;255;2858683502;2631620588;255;0.106305;0.079668;0.026637;56;55;0;0;3;1;1;1;1;3;0;0;0;2;4;0;1
997;10;6;1330;268;254;252;2;1;255;3227253718;2848112473;255;0.05198;0.00685;0.04513;133;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
998;10;10;816;5840;62;252;2;3;255;3556760165;1899677161;255;0.050504;0.007083;0.043421;82;584;1;2480;1;1;1;1;1;1;0;0;1;1;1;0;1
999;12;20;876;19342;62;252;2;8;255;1422182480;15960501;255;0.053361;0.007469;0.045892;73;967;1;9029;2;1;1;2;1;1;0;0;1;2;1;0;1
1000;12;26;894;29170;62;252;2;11;255;4071950859;3805189620;255;0.135886;0.069415;0.066471;75;1122;1;13815;4;1;1;2;1;1;0;0;1;2;1;0;1
